Div,Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
SP2,201617,22/04/17,Vallecano,Lugo,2,0,H,0,0,D
SP2,201617,23/04/17,Almeria,Sevilla B,2,1,H,1,0,H
SP2,201617,23/04/17,Mallorca,Cordoba,1,1,D,1,1,D
SP2,201617,23/04/17,Mirandes,Zaragoza,0,1,A,0,1,A
SP2,201617,23/04/17,Numancia,Tenerife,1,1,D,0,0,D
SP2,201617,23/04/17,Reus Deportiu,Alcorcon,0,0,D,0,0,D
SP2,201617,28/04/17,Elche,Almeria,2,3,A,0,1,A
SP2,201617,29/04/17,Levante,Oviedo,1,0,H,0,0,D
SP2,201617,29/04/17,UCAM Murcia,Tenerife,1,0,H,1,0,H
SP2,201617,29/04/17,Valladolid,Numancia,1,1,D,0,0,D
SP2,201617,29/04/17,Zaragoza,Getafe,1,2,A,1,0,H
SP2,201617,30/04/17,Alcorcon,Cadiz,0,2,A,0,1,A
SP2,201617,30/04/17,Cordoba,Mirandes,1,1,D,0,0,D
SP2,201617,30/04/17,Lugo,Girona,1,2,A,0,2,A
SP2,201617,30/04/17,Sevilla B,Mallorca,2,3,A,0,1,A
SP2,201617,01/05/17,Gimnastic,Reus Deportiu,0,1,A,0,0,D
SP2,201617,01/05/17,Huesca,Vallecano,2,0,H,0,0,D
SP2,201617,05/05/17,Oviedo,Alcorcon,0,1,A,0,0,D
SP2,201617,06/05/17,Girona,Huesca,3,1,H,2,1,H
SP2,201617,06/05/17,Mallorca,Elche,1,0,H,0,0,D
SP2,201617,06/05/17,Numancia,UCAM Murcia,1,0,H,1,0,H
SP2,201617,06/05/17,Vallecano,Levante,2,1,H,1,1,D
SP2,201617,07/05/17,Almeria,Valladolid,0,3,A,0,1,A
SP2,201617,07/05/17,Cadiz,Gimnastic,0,0,D,0,0,D
SP2,201617,07/05/17,Getafe,Cordoba,2,0,H,1,0,H
SP2,201617,07/05/17,Mirandes,Sevilla B,0,1,A,0,0,D
SP2,201617,07/05/17,Reus Deportiu,Zaragoza,1,0,H,1,0,H
SP2,201617,07/05/17,Tenerife,Lugo,2,1,H,1,0,H
SP2,201617,12/05/17,Sevilla B,Getafe,2,1,H,1,0,H
SP2,201617,12/05/17,Zaragoza,Cadiz,1,1,D,1,0,H
SP2,201617,13/05/17,Alcorcon,Vallecano,2,0,H,0,0,D
SP2,201617,13/05/17,Almeria,Numancia,2,0,H,2,0,H
SP2,201617,13/05/17,Cordoba,Reus Deportiu,1,0,H,0,0,D
SP2,201617,13/05/17,Elche,Mirandes,0,1,A,0,0,D
SP2,201617,13/05/17,Gimnastic,Oviedo,2,2,D,0,2,A
SP2,201617,13/05/17,Huesca,Tenerife,2,2,D,0,2,A
SP2,201617,13/05/17,Levante,Girona,2,1,H,1,0,H
SP2,201617,13/05/17,Valladolid,Mallorca,2,1,H,1,0,H
SP2,201617,14/05/17,Lugo,UCAM Murcia,0,0,D,0,0,D
SP2,201617,19/05/17,Getafe,Elche,2,0,H,1,0,H
SP2,201617,19/05/17,Vallecano,Gimnastic,2,0,H,0,0,D
SP2,201617,20/05/17,Cadiz,Cordoba,1,1,D,0,0,D
SP2,201617,20/05/17,Girona,Alcorcon,0,0,D,0,0,D
SP2,201617,20/05/17,Mallorca,Almeria,1,0,H,1,0,H
SP2,201617,20/05/17,Oviedo,Zaragoza,0,0,D,0,0,D
SP2,201617,20/05/17,Reus Deportiu,Sevilla B,2,1,H,1,0,H
SP2,201617,20/05/17,Tenerife,Levante,0,0,D,0,0,D
SP2,201617,20/05/17,UCAM Murcia,Huesca,3,1,H,2,0,H
SP2,201617,21/05/17,Mirandes,Valladolid,2,2,D,0,2,A
SP2,201617,21/05/17,Numancia,Lugo,0,1,A,0,0,D
SP2,201617,26/05/17,Levante,UCAM Murcia,3,1,H,1,1,D
SP2,201617,27/05/17,Almeria,Mirandes,2,0,H,1,0,H
SP2,201617,27/05/17,Huesca,Lugo,1,0,H,1,0,H
SP2,201617,27/05/17,Sevilla B,Cadiz,3,3,D,2,0,H
SP2,201617,27/05/17,Valladolid,Getafe,1,0,H,0,0,D
SP2,201617,28/05/17,Alcorcon,Tenerife,1,3,A,0,2,A
SP2,201617,28/05/17,Cordoba,Oviedo,4,2,H,3,0,H
SP2,201617,28/05/17,Elche,Reus Deportiu,1,1,D,0,0,D
SP2,201617,28/05/17,Gimnastic,Girona,3,1,H,0,1,A
SP2,201617,28/05/17,Mallorca,Numancia,0,0,D,0,0,D
SP2,201617,28/05/17,Zaragoza,Vallecano,1,1,D,1,0,H
SP2,201617,02/06/17,Lugo,Levante,1,0,H,0,0,D
SP2,201617,04/06/17,Cadiz,Elche,2,1,H,0,0,D
SP2,201617,04/06/17,Getafe,Almeria,4,0,H,2,0,H
SP2,201617,04/06/17,Girona,Zaragoza,0,0,D,0,0,D
SP2,201617,04/06/17,Huesca,Numancia,0,0,D,0,0,D
SP2,201617,04/06/17,Mirandes,Mallorca,2,2,D,2,1,H
SP2,201617,04/06/17,Oviedo,Sevilla B,1,0,H,1,0,H
SP2,201617,04/06/17,Reus Deportiu,Valladolid,2,0,H,2,0,H
SP2,201617,04/06/17,Tenerife,Gimnastic,0,1,A,0,0,D
SP2,201617,04/06/17,UCAM Murcia,Alcorcon,0,1,A,0,1,A
SP2,201617,04/06/17,Vallecano,Cordoba,1,2,A,1,1,D
SP2,201617,09/06/17,Sevilla B,Vallecano,1,2,A,0,1,A
SP2,201617,10/06/17,Alcorcon,Lugo,3,0,H,1,0,H
SP2,201617,10/06/17,Almeria,Reus Deportiu,1,0,H,1,0,H
SP2,201617,10/06/17,Cordoba,Girona,2,1,H,0,0,D
SP2,201617,10/06/17,Elche,Oviedo,0,2,A,0,0,D
SP2,201617,10/06/17,Gimnastic,UCAM Murcia,1,0,H,0,0,D
SP2,201617,10/06/17,Levante,Huesca,1,2,A,0,0,D
SP2,201617,10/06/17,Mallorca,Getafe,3,3,D,1,1,D
SP2,201617,10/06/17,Valladolid,Cadiz,1,0,H,0,0,D
SP2,201617,10/06/17,Zaragoza,Tenerife,1,2,A,0,1,A
SP2,201617,11/06/17,Numancia,Mirandes,0,2,A,0,0,D
SP2,201516,22/08/15,Alcorcon,Mallorca,2,0,H,1,0,H
SP2,201516,22/08/15,Cordoba,Valladolid,1,0,H,0,0,D
SP2,201516,22/08/15,Huesca,Alaves,2,3,A,0,1,A
SP2,201516,22/08/15,Llagostera,Osasuna,0,2,A,0,0,D
SP2,201516,23/08/15,Almeria,Leganes,3,2,H,3,0,H
SP2,201516,23/08/15,Gimnastic,Albacete,2,2,D,0,0,D
SP2,201516,23/08/15,Mirandes,Zaragoza,1,1,D,0,0,D
SP2,201516,23/08/15,Numancia,Tenerife,6,3,H,1,2,A
SP2,201516,23/08/15,Oviedo,Lugo,2,2,D,1,1,D
SP2,201516,23/08/15,Ponferradina,Elche,2,0,H,0,0,D
SP2,201516,24/08/15,Ath Bilbao B,Girona,0,1,A,0,0,D
SP2,201516,29/08/15,Albacete,Huesca,1,1,D,1,1,D
SP2,201516,29/08/15,Girona,Numancia,2,3,A,1,1,D
SP2,201516,29/08/15,Leganes,Cordoba,3,1,H,2,0,H
SP2,201516,29/08/15,Lugo,Llagostera,1,0,H,0,0,D
SP2,201516,29/08/15,Zaragoza,Almeria,3,2,H,1,1,D
SP2,201516,30/08/15,Alaves,Oviedo,2,0,H,2,0,H
SP2,201516,30/08/15,Elche,Ath Bilbao B,2,1,H,0,0,D
SP2,201516,30/08/15,Mallorca,Ponferradina,1,0,H,1,0,H
SP2,201516,30/08/15,Osasuna,Mirandes,1,0,H,0,0,D
SP2,201516,30/08/15,Tenerife,Gimnastic,1,2,A,0,0,D
SP2,201516,30/08/15,Valladolid,Alcorcon,2,0,H,0,0,D
SP2,201516,05/09/15,Gimnastic,Girona,1,0,H,0,0,D
SP2,201516,05/09/15,Huesca,Tenerife,1,1,D,1,1,D
SP2,201516,05/09/15,Mirandes,Lugo,1,1,D,0,1,A
SP2,201516,05/09/15,Numancia,Elche,0,0,D,0,0,D
SP2,201516,06/09/15,Almeria,Osasuna,2,1,H,0,1,A
SP2,201516,06/09/15,Ath Bilbao B,Mallorca,3,1,H,1,1,D
SP2,201516,06/09/15,Cordoba,Alcorcon,1,3,A,1,1,D
SP2,201516,06/09/15,Leganes,Zaragoza,1,1,D,1,0,H
SP2,201516,06/09/15,Llagostera,Alaves,3,0,H,1,0,H
SP2,201516,06/09/15,Oviedo,Albacete,3,1,H,2,1,H
SP2,201516,06/09/15,Ponferradina,Valladolid,3,0,H,1,0,H
SP2,201516,12/09/15,Alaves,Mirandes,2,3,A,0,2,A
SP2,201516,12/09/15,Elche,Gimnastic,1,0,H,1,0,H
SP2,201516,12/09/15,Osasuna,Leganes,2,1,H,1,0,H
SP2,201516,12/09/15,Valladolid,Ath Bilbao B,1,0,H,1,0,H
SP2,201516,12/09/15,Zaragoza,Cordoba,0,1,A,0,1,A
SP2,201516,13/09/15,Albacete,Llagostera,1,0,H,1,0,H
SP2,201516,13/09/15,Alcorcon,Ponferradina,1,0,H,0,0,D
SP2,201516,13/09/15,Girona,Huesca,0,0,D,0,0,D
SP2,201516,13/09/15,Lugo,Almeria,1,0,H,0,0,D
SP2,201516,13/09/15,Mallorca,Numancia,0,0,D,0,0,D
SP2,201516,13/09/15,Tenerife,Oviedo,0,2,A,0,1,A
SP2,201516,19/09/15,Ath Bilbao B,Alcorcon,1,0,H,0,0,D
SP2,201516,19/09/15,Leganes,Lugo,0,0,D,0,0,D
SP2,201516,19/09/15,Llagostera,Tenerife,0,2,A,0,0,D
SP2,201516,19/09/15,Mirandes,Albacete,1,1,D,1,0,H
SP2,201516,19/09/15,Oviedo,Girona,1,2,A,1,1,D
SP2,201516,20/09/15,Almeria,Alaves,0,2,A,0,1,A
SP2,201516,20/09/15,Cordoba,Ponferradina,1,0,H,1,0,H
SP2,201516,20/09/15,Gimnastic,Mallorca,1,0,H,1,0,H
SP2,201516,20/09/15,Huesca,Elche,1,3,A,0,1,A
SP2,201516,20/09/15,Numancia,Valladolid,2,2,D,0,1,A
SP2,201516,20/09/15,Zaragoza,Osasuna,0,1,A,0,1,A
SP2,201516,26/09/15,Alcorcon,Numancia,1,1,D,1,1,D
SP2,201516,26/09/15,Lugo,Zaragoza,0,0,D,0,0,D
SP2,201516,26/09/15,Mallorca,Huesca,0,1,A,0,0,D
SP2,201516,26/09/15,Osasuna,Cordoba,0,0,D,0,0,D
SP2,201516,26/09/15,Ponferradina,Ath Bilbao B,1,0,H,0,0,D
SP2,201516,27/09/15,Alaves,Leganes,0,0,D,0,0,D
SP2,201516,27/09/15,Albacete,Almeria,3,0,H,2,0,H
SP2,201516,27/09/15,Elche,Oviedo,1,1,D,1,0,H
SP2,201516,27/09/15,Girona,Llagostera,2,2,D,1,0,H
SP2,201516,27/09/15,Tenerife,Mirandes,3,0,H,1,0,H
SP2,201516,27/09/15,Valladolid,Gimnastic,0,0,D,0,0,D
SP2,201516,03/10/15,Almeria,Tenerife,2,2,D,0,1,A
SP2,201516,03/10/15,Cordoba,Ath Bilbao B,1,0,H,1,0,H
SP2,201516,03/10/15,Gimnastic,Alcorcon,0,2,A,0,0,D
SP2,201516,03/10/15,Numancia,Ponferradina,1,0,H,1,0,H
SP2,201516,03/10/15,Zaragoza,Alaves,1,0,H,1,0,H
SP2,201516,04/10/15,Huesca,Valladolid,1,1,D,0,1,A
SP2,201516,04/10/15,Leganes,Albacete,3,2,H,0,1,A
SP2,201516,04/10/15,Llagostera,Elche,4,1,H,2,0,H
SP2,201516,04/10/15,Mirandes,Girona,1,0,H,0,0,D
SP2,201516,04/10/15,Osasuna,Lugo,4,0,H,3,0,H
SP2,201516,04/10/15,Oviedo,Mallorca,1,1,D,1,1,D
SP2,201516,10/10/15,Alaves,Osasuna,3,0,H,1,0,H
SP2,201516,10/10/15,Ath Bilbao B,Numancia,0,0,D,0,0,D
SP2,201516,10/10/15,Elche,Mirandes,1,4,A,0,0,D
SP2,201516,10/10/15,Ponferradina,Gimnastic,2,2,D,0,0,D
SP2,201516,10/10/15,Tenerife,Leganes,0,0,D,0,0,D
SP2,201516,11/10/15,Albacete,Zaragoza,1,3,A,0,3,A
SP2,201516,11/10/15,Alcorcon,Huesca,0,1,A,0,0,D
SP2,201516,11/10/15,Girona,Almeria,1,1,D,1,1,D
SP2,201516,11/10/15,Lugo,Cordoba,1,2,A,1,1,D
SP2,201516,11/10/15,Mallorca,Llagostera,1,0,H,0,0,D
SP2,201516,11/10/15,Valladolid,Oviedo,2,3,A,1,2,A
SP2,201516,17/10/15,Gimnastic,Ath Bilbao B,2,1,H,1,0,H
SP2,201516,17/10/15,Leganes,Girona,2,2,D,1,0,H
SP2,201516,17/10/15,Mirandes,Mallorca,2,2,D,2,0,H
SP2,201516,17/10/15,Osasuna,Albacete,1,0,H,1,0,H
SP2,201516,17/10/15,Oviedo,Alcorcon,3,2,H,1,0,H
SP2,201516,18/10/15,Almeria,Elche,2,3,A,1,1,D
SP2,201516,18/10/15,Cordoba,Numancia,3,2,H,2,1,H
SP2,201516,18/10/15,Huesca,Ponferradina,1,1,D,1,0,H
SP2,201516,18/10/15,Llagostera,Valladolid,3,1,H,1,0,H
SP2,201516,18/10/15,Lugo,Alaves,1,0,H,1,0,H
SP2,201516,18/10/15,Zaragoza,Tenerife,2,0,H,1,0,H
SP2,201516,24/10/15,Alaves,Cordoba,3,2,H,1,2,A
SP2,201516,24/10/15,Alcorcon,Llagostera,6,1,H,5,0,H
SP2,201516,24/10/15,Ath Bilbao B,Huesca,0,0,D,0,0,D
SP2,201516,24/10/15,Elche,Leganes,0,0,D,0,0,D
SP2,201516,24/10/15,Girona,Zaragoza,0,0,D,0,0,D
SP2,201516,25/10/15,Albacete,Lugo,2,0,H,1,0,H
SP2,201516,25/10/15,Mallorca,Almeria,1,0,H,0,0,D
SP2,201516,25/10/15,Numancia,Gimnastic,1,1,D,0,0,D
SP2,201516,25/10/15,Ponferradina,Oviedo,4,2,H,2,1,H
SP2,201516,25/10/15,Tenerife,Osasuna,2,2,D,1,1,D
SP2,201516,25/10/15,Valladolid,Mirandes,2,1,H,2,0,H
SP2,201516,31/10/15,Cordoba,Gimnastic,2,0,H,2,0,H
SP2,201516,31/10/15,Huesca,Numancia,2,0,H,1,0,H
SP2,201516,31/10/15,Llagostera,Ponferradina,0,1,A,0,0,D
SP2,201516,31/10/15,Lugo,Tenerife,2,0,H,2,0,H
SP2,201516,31/10/15,Mirandes,Alcorcon,3,0,H,2,0,H
SP2,201516,01/11/15,Alaves,Albacete,1,1,D,1,1,D
SP2,201516,01/11/15,Almeria,Valladolid,1,1,D,0,0,D
SP2,201516,01/11/15,Leganes,Mallorca,0,0,D,0,0,D
SP2,201516,01/11/15,Osasuna,Girona,0,1,A,0,1,A
SP2,201516,01/11/15,Oviedo,Ath Bilbao B,0,0,D,0,0,D
SP2,201516,01/11/15,Zaragoza,Elche,2,0,H,0,0,D
SP2,201516,07/11/15,Mallorca,Zaragoza,0,0,D,0,0,D
SP2,201516,07/11/15,Ponferradina,Mirandes,2,2,D,1,1,D
SP2,201516,07/11/15,Tenerife,Alaves,2,0,H,0,0,D
SP2,201516,07/11/15,Valladolid,Leganes,1,1,D,1,0,H
SP2,201516,08/11/15,Albacete,Cordoba,2,0,H,0,0,D
SP2,201516,08/11/15,Alcorcon,Almeria,0,0,D,0,0,D
SP2,201516,08/11/15,Elche,Osasuna,2,1,H,1,1,D
SP2,201516,08/11/15,Gimnastic,Huesca,2,0,H,2,0,H
SP2,201516,08/11/15,Girona,Lugo,0,1,A,0,0,D
SP2,201516,08/11/15,Numancia,Oviedo,1,0,H,0,0,D
SP2,201516,09/11/15,Ath Bilbao B,Llagostera,2,0,H,1,0,H
SP2,201516,14/11/15,Alaves,Girona,1,0,H,1,0,H
SP2,201516,14/11/15,Albacete,Tenerife,1,2,A,1,1,D
SP2,201516,14/11/15,Leganes,Alcorcon,3,0,H,2,0,H
SP2,201516,14/11/15,Lugo,Elche,1,1,D,1,0,H
SP2,201516,14/11/15,Mirandes,Ath Bilbao B,3,0,H,2,0,H
SP2,201516,15/11/15,Almeria,Ponferradina,1,1,D,1,1,D
SP2,201516,15/11/15,Cordoba,Huesca,1,1,D,0,0,D
SP2,201516,15/11/15,Llagostera,Numancia,2,1,H,2,0,H
SP2,201516,15/11/15,Osasuna,Mallorca,2,1,H,2,1,H
SP2,201516,15/11/15,Oviedo,Gimnastic,2,0,H,2,0,H
SP2,201516,15/11/15,Zaragoza,Valladolid,0,2,A,0,1,A
SP2,201516,21/11/15,Ath Bilbao B,Almeria,0,0,D,0,0,D
SP2,201516,21/11/15,Elche,Alaves,0,1,A,0,0,D
SP2,201516,21/11/15,Huesca,Oviedo,0,1,A,0,0,D
SP2,201516,21/11/15,Mallorca,Lugo,1,1,D,0,0,D
SP2,201516,21/11/15,Numancia,Mirandes,2,2,D,0,1,A
SP2,201516,22/11/15,Alcorcon,Zaragoza,1,0,H,1,0,H
SP2,201516,22/11/15,Gimnastic,Llagostera,2,0,H,1,0,H
SP2,201516,22/11/15,Girona,Albacete,3,0,H,2,0,H
SP2,201516,22/11/15,Ponferradina,Leganes,1,0,H,0,0,D
SP2,201516,22/11/15,Tenerife,Cordoba,1,1,D,0,0,D
SP2,201516,22/11/15,Valladolid,Osasuna,0,1,A,0,0,D
SP2,201516,28/11/15,Alaves,Mallorca,1,0,H,1,0,H
SP2,201516,28/11/15,Almeria,Numancia,1,1,D,1,0,H
SP2,201516,28/11/15,Leganes,Ath Bilbao B,1,0,H,1,0,H
SP2,201516,28/11/15,Llagostera,Huesca,2,0,H,1,0,H
SP2,201516,28/11/15,Osasuna,Alcorcon,1,2,A,0,1,A
SP2,201516,29/11/15,Albacete,Elche,1,0,H,0,0,D
SP2,201516,29/11/15,Cordoba,Oviedo,2,1,H,2,1,H
SP2,201516,29/11/15,Lugo,Valladolid,1,1,D,0,0,D
SP2,201516,29/11/15,Mirandes,Gimnastic,0,1,A,0,0,D
SP2,201516,29/11/15,Tenerife,Girona,1,1,D,1,1,D
SP2,201516,29/11/15,Zaragoza,Ponferradina,2,0,H,2,0,H
SP2,201516,05/12/15,Alcorcon,Lugo,1,1,D,0,1,A
SP2,201516,05/12/15,Elche,Tenerife,0,0,D,0,0,D
SP2,201516,05/12/15,Gimnastic,Almeria,2,2,D,2,1,H
SP2,201516,05/12/15,Valladolid,Alaves,1,2,A,0,1,A
SP2,201516,06/12/15,Girona,Cordoba,1,2,A,0,0,D
SP2,201516,06/12/15,Huesca,Mirandes,1,2,A,0,1,A
SP2,201516,06/12/15,Mallorca,Albacete,2,0,H,0,0,D
SP2,201516,06/12/15,Numancia,Leganes,1,2,A,0,1,A
SP2,201516,06/12/15,Oviedo,Llagostera,2,1,H,2,1,H
SP2,201516,06/12/15,Ponferradina,Osasuna,3,0,H,2,0,H
SP2,201516,07/12/15,Ath Bilbao B,Zaragoza,0,1,A,0,1,A
SP2,201516,12/12/15,Alaves,Alcorcon,1,1,D,0,0,D
SP2,201516,12/12/15,Cordoba,Llagostera,2,0,H,1,0,H
SP2,201516,12/12/15,Girona,Elche,0,1,A,0,1,A
SP2,201516,12/12/15,Lugo,Ponferradina,3,1,H,1,1,D
SP2,201516,12/12/15,Tenerife,Mallorca,2,1,H,0,1,A
SP2,201516,13/12/15,Albacete,Valladolid,0,1,A,0,1,A
SP2,201516,13/12/15,Almeria,Huesca,1,2,A,0,2,A
SP2,201516,13/12/15,Leganes,Gimnastic,1,0,H,1,0,H
SP2,201516,13/12/15,Mirandes,Oviedo,1,2,A,1,0,H
SP2,201516,13/12/15,Osasuna,Ath Bilbao B,1,1,D,0,1,A
SP2,201516,13/12/15,Zaragoza,Numancia,2,2,D,1,0,H
SP2,201516,18/12/15,Elche,Cordoba,2,1,H,2,1,H
SP2,201516,19/12/15,Gimnastic,Zaragoza,3,1,H,1,0,H
SP2,201516,19/12/15,Mallorca,Girona,1,1,D,1,0,H
SP2,201516,19/12/15,Numancia,Osasuna,1,3,A,0,0,D
SP2,201516,19/12/15,Ponferradina,Alaves,0,1,A,0,0,D
SP2,201516,20/12/15,Alcorcon,Albacete,1,0,H,1,0,H
SP2,201516,20/12/15,Huesca,Leganes,1,1,D,0,0,D
SP2,201516,20/12/15,Llagostera,Mirandes,0,0,D,0,0,D
SP2,201516,20/12/15,Oviedo,Almeria,1,0,H,1,0,H
SP2,201516,20/12/15,Valladolid,Tenerife,4,1,H,2,1,H
SP2,201516,21/12/15,Ath Bilbao B,Lugo,1,1,D,1,1,D
SP2,201516,02/01/16,Alaves,Ath Bilbao B,3,0,H,2,0,H
SP2,201516,02/01/16,Elche,Mallorca,1,1,D,1,0,H
SP2,201516,02/01/16,Osasuna,Gimnastic,1,1,D,0,0,D
SP2,201516,03/01/16,Albacete,Ponferradina,2,2,D,1,0,H
SP2,201516,03/01/16,Almeria,Llagostera,2,1,H,0,0,D
SP2,201516,03/01/16,Cordoba,Mirandes,1,2,A,0,1,A
SP2,201516,03/01/16,Leganes,Oviedo,1,1,D,1,0,H
SP2,201516,03/01/16,Lugo,Numancia,2,3,A,1,1,D
SP2,201516,03/01/16,Zaragoza,Huesca,3,3,D,1,0,H
SP2,201516,04/01/16,Girona,Valladolid,1,0,H,0,0,D
SP2,201516,04/01/16,Tenerife,Alcorcon,1,2,A,0,2,A
SP2,201516,09/01/16,Alcorcon,Girona,1,0,H,1,0,H
SP2,201516,09/01/16,Ath Bilbao B,Albacete,0,1,A,0,0,D
SP2,201516,09/01/16,Gimnastic,Lugo,1,2,A,0,0,D
SP2,201516,09/01/16,Numancia,Alaves,0,1,A,0,0,D
SP2,201516,09/01/16,Valladolid,Elche,1,1,D,0,0,D
SP2,201516,10/01/16,Cordoba,Mallorca,3,1,H,2,0,H
SP2,201516,10/01/16,Huesca,Osasuna,0,1,A,0,1,A
SP2,201516,10/01/16,Llagostera,Leganes,0,1,A,0,1,A
SP2,201516,10/01/16,Mirandes,Almeria,1,1,D,0,0,D
SP2,201516,10/01/16,Oviedo,Zaragoza,1,0,H,1,0,H
SP2,201516,10/01/16,Ponferradina,Tenerife,0,1,A,0,0,D
SP2,201516,16/01/16,Albacete,Numancia,0,2,A,0,1,A
SP2,201516,16/01/16,Elche,Alcorcon,2,0,H,1,0,H
SP2,201516,16/01/16,Osasuna,Oviedo,0,0,D,0,0,D
SP2,201516,16/01/16,Tenerife,Ath Bilbao B,2,0,H,2,0,H
SP2,201516,16/01/16,Zaragoza,Llagostera,1,0,H,1,0,H
SP2,201516,17/01/16,Alaves,Gimnastic,1,3,A,0,1,A
SP2,201516,17/01/16,Almeria,Cordoba,0,1,A,0,0,D
SP2,201516,17/01/16,Girona,Ponferradina,4,0,H,1,0,H
SP2,201516,17/01/16,Leganes,Mirandes,4,0,H,3,0,H
SP2,201516,17/01/16,Lugo,Huesca,1,1,D,1,0,H
SP2,201516,17/01/16,Mallorca,Valladolid,0,1,A,0,0,D
SP2,201516,23/01/16,Alaves,Huesca,1,0,H,1,0,H
SP2,201516,23/01/16,Girona,Ath Bilbao B,2,1,H,1,1,D
SP2,201516,23/01/16,Leganes,Almeria,2,1,H,2,0,H
SP2,201516,23/01/16,Lugo,Oviedo,2,2,D,2,2,D
SP2,201516,23/01/16,Mallorca,Alcorcon,1,0,H,0,0,D
SP2,201516,24/01/16,Albacete,Gimnastic,1,1,D,0,0,D
SP2,201516,24/01/16,Elche,Ponferradina,1,0,H,0,0,D
SP2,201516,24/01/16,Osasuna,Llagostera,3,0,H,1,0,H
SP2,201516,24/01/16,Tenerife,Numancia,0,0,D,0,0,D
SP2,201516,24/01/16,Valladolid,Cordoba,2,0,H,2,0,H
SP2,201516,24/01/16,Zaragoza,Mirandes,1,2,A,1,1,D
SP2,201516,30/01/16,Alcorcon,Valladolid,0,0,D,0,0,D
SP2,201516,30/01/16,Cordoba,Leganes,2,3,A,1,0,H
SP2,201516,30/01/16,Huesca,Albacete,3,1,H,1,0,H
SP2,201516,30/01/16,Llagostera,Lugo,0,0,D,0,0,D
SP2,201516,30/01/16,Oviedo,Alaves,1,1,D,1,0,H
SP2,201516,31/01/16,Almeria,Zaragoza,2,1,H,0,0,D
SP2,201516,31/01/16,Ath Bilbao B,Elche,0,1,A,0,0,D
SP2,201516,31/01/16,Gimnastic,Tenerife,2,1,H,2,0,H
SP2,201516,31/01/16,Mirandes,Osasuna,4,0,H,0,0,D
SP2,201516,31/01/16,Numancia,Girona,1,1,D,1,0,H
SP2,201516,31/01/16,Ponferradina,Mallorca,0,2,A,0,0,D
SP2,201516,06/02/16,Albacete,Oviedo,2,2,D,2,0,H
SP2,201516,06/02/16,Elche,Numancia,0,0,D,0,0,D
SP2,201516,06/02/16,Tenerife,Huesca,1,1,D,1,0,H
SP2,201516,06/02/16,Valladolid,Ponferradina,0,0,D,0,0,D
SP2,201516,06/02/16,Zaragoza,Leganes,1,0,H,0,0,D
SP2,201516,07/02/16,Alaves,Llagostera,1,0,H,0,0,D
SP2,201516,07/02/16,Alcorcon,Cordoba,3,3,D,2,2,D
SP2,201516,07/02/16,Girona,Gimnastic,1,1,D,0,1,A
SP2,201516,07/02/16,Lugo,Mirandes,1,4,A,0,1,A
SP2,201516,07/02/16,Mallorca,Ath Bilbao B,2,3,A,1,1,D
SP2,201516,07/02/16,Osasuna,Almeria,0,0,D,0,0,D
SP2,201516,13/02/16,Almeria,Lugo,0,2,A,0,0,D
SP2,201516,13/02/16,Ath Bilbao B,Valladolid,0,1,A,0,1,A
SP2,201516,13/02/16,Gimnastic,Elche,1,0,H,1,0,H
SP2,201516,13/02/16,Mirandes,Alaves,0,0,D,0,0,D
SP2,201516,13/02/16,Ponferradina,Alcorcon,0,0,D,0,0,D
SP2,201516,14/02/16,Cordoba,Zaragoza,0,2,A,0,1,A
SP2,201516,14/02/16,Huesca,Girona,0,1,A,0,1,A
SP2,201516,14/02/16,Leganes,Osasuna,2,0,H,1,0,H
SP2,201516,14/02/16,Llagostera,Albacete,2,0,H,0,0,D
SP2,201516,14/02/16,Numancia,Mallorca,2,0,H,1,0,H
SP2,201516,14/02/16,Oviedo,Tenerife,1,0,H,1,0,H
SP2,201516,20/02/16,Albacete,Mirandes,1,1,D,1,0,H
SP2,201516,20/02/16,Alcorcon,Ath Bilbao B,1,0,H,0,0,D
SP2,201516,20/02/16,Lugo,Leganes,1,2,A,1,1,D
SP2,201516,20/02/16,Mallorca,Gimnastic,2,2,D,0,2,A
SP2,201516,20/02/16,Ponferradina,Cordoba,1,3,A,0,2,A
SP2,201516,21/02/16,Alaves,Almeria,1,1,D,0,1,A
SP2,201516,21/02/16,Elche,Huesca,1,1,D,0,1,A
SP2,201516,21/02/16,Girona,Oviedo,1,1,D,0,0,D
SP2,201516,21/02/16,Osasuna,Zaragoza,1,1,D,0,1,A
SP2,201516,21/02/16,Tenerife,Llagostera,3,1,H,2,1,H
SP2,201516,21/02/16,Valladolid,Numancia,2,2,D,1,1,D
SP2,201516,27/02/16,Ath Bilbao B,Ponferradina,4,2,H,2,1,H
SP2,201516,27/02/16,Cordoba,Osasuna,0,1,A,0,0,D
SP2,201516,27/02/16,Llagostera,Girona,0,1,A,0,0,D
SP2,201516,27/02/16,Numancia,Alcorcon,1,1,D,1,0,H
SP2,201516,28/02/16,Almeria,Albacete,1,0,H,0,0,D
SP2,201516,28/02/16,Gimnastic,Valladolid,1,1,D,1,1,D
SP2,201516,28/02/16,Leganes,Alaves,2,0,H,1,0,H
SP2,201516,28/02/16,Mirandes,Tenerife,1,2,A,0,1,A
SP2,201516,28/02/16,Oviedo,Elche,3,0,H,0,0,D
SP2,201516,28/02/16,Zaragoza,Lugo,3,1,H,0,0,D
